election_id,plurality,IRV,top-two,borda-pm,borda-om,borda-avg,top-3-truncation,condorcet,minimax,smith-plurality,smith-irv,smith-minimax,ranked-pairs,bucklin,smith,tvr-om,tvr-avg,tvr-pm,diversity-0,diversity-1,diversity-2,diversity-3,diversity-4,diversity-5,diversity-6,diversity-7,diversity-8,diversity-9,diversity-10
278,"['C']","['C']","['B']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['C']","['C']","['C']","['C']","['A', 'C', 'B']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']"
279,"['C']","['C']","['C']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['C']","['C']","['C']","['C']","['A', 'C', 'B']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']"
280,"['C']","['B']","['B']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['B']","['C']","['C']","['C']","['A', 'C', 'B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']"
282,"['C']","['C']","['B']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['C']","['C']","['C']","['C']","['A', 'C', 'B']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']"
283,"['A']","['C']","['C']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['C']","['C']","['C']","['C']","['A', 'C', 'B']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']"
286,"['C']","['C']","['C']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['C']","['C']","['C']","['C']","['A', 'C', 'B']","['B']","['B']","['B']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']"
288,"['C']","['C']","['C']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['C']","['C']","['C']","['C']","['A', 'C', 'B']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']"
289,"['C']","['C']","['C']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['C']","['C']","['C']","['C']","['A', 'C', 'B']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']"
291,"['C']","['C']","['C']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['C']","['C']","['C']","['C']","['A', 'C', 'B']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']"
292,"['C']","['B']","['B']","['C']","['C']","['C']","['C']","[]","['B']","['C']","['B']","['B']","['B']","['C']","['A', 'C', 'B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']"
293,"['C']","['B']","['B']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['B']","['C']","['C']","['C']","['A', 'C', 'B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']"
294,"['C']","['C']","['C']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['C']","['C']","['C']","['C']","['A', 'C', 'B']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']"
295,"['A']","['C']","['C']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['C']","['C']","['C']","['C']","['A', 'C', 'B']","['B']","['B']","['B']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']"
296,"['C']","['C']","['C']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['C']","['C']","['C']","['C']","['A', 'C', 'B']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']"
298,"['C']","['C']","['C']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['C']","['C']","['C']","['C']","['A', 'C', 'B']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']"
301,TIED,"['C']","['C']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['C']","['C']","['C']","['C']","['A', 'C', 'B']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']"
302,"['C']","['C']","['C']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['C']","['C']","['C']","['C']","['A', 'C', 'B']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']"
303,"['C']","['C']","['B']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['C']","['C']","['C']","['C']","['A', 'C', 'B']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']"
305,"['C']","['C']","['C']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['C']","['C']","['C']","['C']","['A', 'C', 'B']","['B']","['B']","['B']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']"
310,"['C']","['C']","['C']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['C']","['C']","['C']","['C']","['A', 'C', 'B']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']"
312,"['C']","['B']","['B']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['B']","['C']","['C']","['C']","['A', 'C', 'B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']"
313,"['C']","['B']","['C']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['B']","['C']","['C']","['C']","['A', 'C', 'B']","['C']","['C']","['C']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']"
314,"['C']","['B']","['B']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['B']","['C']","['C']","['C']","['A', 'C', 'B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']"
315,"['C']","['C']","['C']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['C']","['C']","['C']","['C']","['A', 'C', 'B']","['B']","['B']","['B']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']"
316,"['C']","['C']","['B']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['C']","['C']","['C']","['C']","['A', 'C', 'B']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']"
317,"['C']","['C']","['B']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['C']","['C']","['C']","['C']","['A', 'C', 'B']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']"
320,"['C']","['B']","['B']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['B']","['C']","['C']","['C']","['A', 'C', 'B']","['C']","['C']","['C']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']"
321,"['C']","['B']","['B']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['B']","['C']","['C']","['C']","['A', 'C', 'B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']"
322,"['C']","['C']","['B']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['C']","['C']","['C']","['C']","['A', 'C', 'B']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']"
323,"['C']","['C']","['C']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['C']","['C']","['C']","['C']","['A', 'C', 'B']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']"
324,"['C']","['C']","['C']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['C']","['C']","['C']","['C']","['A', 'C', 'B']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']"
325,"['C']","['B']","['B']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['B']","['C']","['C']","['C']","['A', 'C', 'B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']"
327,"['C']","['C']","['C']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['C']","['C']","['C']","['C']","['A', 'C', 'B']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']"
328,"['C']","['B']","['B']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['B']","['C']","['C']","['C']","['A', 'C', 'B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']"
329,"['C']","['B']","['B']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['B']","['C']","['C']","['C']","['A', 'C', 'B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']"
331,"['C']","['C']","['C']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['C']","['C']","['C']","['C']","['A', 'C', 'B']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']"
333,"['C']","['C']","['C']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['C']","['C']","['C']","['C']","['A', 'C', 'B']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']"
334,"['C']","['B']","['B']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['B']","['C']","['C']","['C']","['A', 'C', 'B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']"
335,"['C']","['C']","['C']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['C']","['C']","['C']","['C']","['A', 'C', 'B']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']"
336,"['C']","['C']","['C']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['C']","['C']","['C']","['C']","['A', 'C', 'B']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']"
337,"['C']","['C']","['C']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['C']","['C']","['C']","['C']","['A', 'C', 'B']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']"
340,"['C']","['C']","['C']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['C']","['C']","['C']","['C']","['A', 'C', 'B']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']"
341,"['C']","['C']","['C']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['C']","['C']","['C']","['C']","['A', 'C', 'B']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']"
342,"['C']","['B']","['B']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['B']","['C']","['C']","['C']","['A', 'C', 'B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']"
343,"['C']","['C']","['C']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['C']","['C']","['C']","['C']","['A', 'C', 'B']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']"
345,"['C']","['C']","['B']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['C']","['C']","['C']","['C']","['A', 'C', 'B']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']"
347,"['C']","['B']","['B']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['B']","['C']","['C']","['C']","['A', 'C', 'B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']"
348,"['C']","['C']","['C']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['C']","['C']","['C']","['C']","['A', 'C', 'B']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']"
351,"['C']","['B']","['B']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['B']","['C']","['C']","['C']","['A', 'C', 'B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']"
352,"['C']","['B']","['C']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['B']","['C']","['C']","['C']","['A', 'C', 'B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']"
353,"['C']","['B']","['B']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['B']","['C']","['C']","['C']","['A', 'C', 'B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']"
354,"['C']","['C']","['C']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['C']","['C']","['C']","['C']","['A', 'C', 'B']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']"
356,"['C']","['C']","['C']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['C']","['C']","['C']","['C']","['A', 'C', 'B']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']"
359,"['C']","['B']","['B']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['B']","['C']","['C']","['C']","['A', 'C', 'B']","['C']","['C']","['C']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']"
360,"['C']","['C']","['C']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['C']","['C']","['C']","['C']","['A', 'C', 'B']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']"
361,"['C']","['C']","['C']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['C']","['C']","['C']","['C']","['A', 'C', 'B']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']"
365,"['C']","['C']","['C']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['C']","['C']","['C']","['C']","['A', 'C', 'B']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']"
367,"['C']","['C']","['C']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['C']","['C']","['C']","['C']","['A', 'C', 'B']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']"
369,"['C']","['C']","['C']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['C']","['C']","['C']","['C']","['A', 'C', 'B']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']"
371,"['C']","['C']","['C']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['C']","['C']","['C']","['C']","['A', 'C', 'B']","['B']","['B']","['B']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']"
373,"['C']","['B']","['C']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['B']","['C']","['C']","['C']","['A', 'C', 'B']","['C']","['C']","['C']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']"
374,"['C']","['B']","['B']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['B']","['C']","['C']","['C']","['A', 'C', 'B']","['C']","['C']","['C']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']"
378,"['C']","['C']","['C']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['C']","['C']","['C']","['A']","['A', 'C', 'B']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']"
379,"['C']","['C']","['C']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['C']","['C']","['C']","['B']","['A', 'C', 'B']","['B']","['B']","['B']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']"
382,"['C']","['B']","['B']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['B']","['C']","['C']","['C']","['A', 'C', 'B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']"
384,"['A']","['C']","['C']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['C']","['C']","['C']","['C']","['A', 'C', 'B']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']"
385,"['C']","['B']","['C']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['B']","['C']","['C']","['C']","['A', 'C', 'B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']"
387,"['C']","['C']","['B']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['C']","['C']","['C']","['C']","['A', 'C', 'B']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']"
389,"['C']","['C']","['C']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['C']","['C']","['C']","['C']","['A', 'C', 'B']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']"
390,"['C']","['B']","['B']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['B']","['C']","['C']","['C']","['A', 'C', 'B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']"
396,"['C']","['B']","['B']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['B']","['C']","['C']","['C']","['A', 'C', 'B']","['C']","['C']","['C']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']"
398,"['C']","['B']","['B']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['B']","['C']","['C']","['C']","['A', 'C', 'B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']"
399,"['C']","['C']","['C']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['C']","['C']","['C']","['C']","['A', 'C', 'B']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']"
401,"['C']","['B']","['B']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['B']","['C']","['C']","['C']","['A', 'C', 'B']","['T', 'I', 'E', 'D']","['T', 'I', 'E', 'D']","['T', 'I', 'E', 'D']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']"
402,"['C']","['B']","['B']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['B']","['C']","['C']","['C']","['A', 'C', 'B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']"
404,"['C']","['B']","['B']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['B']","['C']","['C']","['C']","['A', 'C', 'B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']"
410,"['C']","['B']","['B']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['B']","['C']","['C']","['C']","['A', 'C', 'B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']"
413,"['C']","['C']","['C']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['C']","['C']","['C']","['C']","['A', 'C', 'B']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']"
415,"['C']","['B']","['B']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['B']","['C']","['C']","['C']","['A', 'C', 'B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']"
416,"['C']","['B']","['B']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['B']","['C']","['C']","['C']","['A', 'C', 'B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']"
417,"['C']","['B']","['B']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['B']","['C']","['C']","['C']","['A', 'C', 'B']","['C']","['C']","['C']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']"
420,"['C']","['C']","['C']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['C']","['C']","['C']","['C']","['A', 'C', 'B']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']"
424,"['C']","['C']","['C']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['C']","['C']","['C']","['C']","['A', 'C', 'B']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']"
425,"['C']","['B']","['C']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['B']","['C']","['C']","['C']","['A', 'C', 'B']","['C']","['C']","['C']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']"
426,"['C']","['C']","['C']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['C']","['C']","['C']","['C']","['A', 'C', 'B']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']"
427,"['C']","['B']","['C']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['B']","['C']","['C']","['C']","['A', 'C', 'B']","['C']","['C']","['C']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']","['B']"
429,"['C']","['C']","['C']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['C']","['C']","['C']","['C']","['A', 'C', 'B']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']"
430,"['C']","['C']","['C']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['C']","['C']","['C']","['C']","['A', 'C', 'B']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']"
432,"['C']","['C']","['C']","['C']","['C']","['C']","['C']","[]","['C']","['C']","['C']","['C']","['C']","['C']","['A', 'C', 'B']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']","['C']"
