file,percent,rows,all_agree_pct,om_avg_agree_pct,om_pm_agree_pct,avg_pm_agree_pct
APA 2008.csv,0.2,5,100.0,100.0,100.0,100.0
APA 2008.csv,0.3,5,100.0,100.0,100.0,100.0
APA 2008.csv,0.4,5,100.0,100.0,100.0,100.0
APA 2008.csv,0.5,4,100.0,100.0,100.0,100.0
APA 2009.csv,0.0,6,100.0,100.0,100.0,100.0
APA 2009.csv,0.1,5,100.0,100.0,100.0,100.0
APA 2009.csv,0.2,5,100.0,100.0,100.0,100.0
APA 2009.csv,0.3,5,100.0,100.0,100.0,100.0
APA 2009.csv,0.4,5,100.0,100.0,100.0,100.0
APA 2017 BOD race1.csv,0.0,4,100.0,100.0,100.0,100.0
APA 2017 BOD race1.csv,0.1,3,100.0,100.0,100.0,100.0
APA 2017 BOD race1.csv,0.2,3,100.0,100.0,100.0,100.0
APA 2017 BOD race1.csv,0.3,3,100.0,100.0,100.0,100.0
APA 2017 BOD race1.csv,0.4,3,100.0,100.0,100.0,100.0
APA 2017 BOD race1.csv,0.5,2,100.0,100.0,100.0,100.0
APA 2017 BOD race2.csv,0.0,4,100.0,100.0,100.0,100.0
APA 2017 BOD race2.csv,0.1,3,100.0,100.0,100.0,100.0
APA 2017 BOD race2.csv,0.2,3,100.0,100.0,100.0,100.0
APA 2017 BOD race2.csv,0.3,3,100.0,100.0,100.0,100.0
APA 2017 BOD race2.csv,0.4,3,100.0,100.0,100.0,100.0
APA 2017 BOD race2.csv,0.5,2,100.0,100.0,100.0,100.0
APA 2017 President.csv,0.0,6,100.0,100.0,100.0,100.0
APA 2017 President.csv,0.1,5,100.0,100.0,100.0,100.0
APA 2017 President.csv,0.2,5,100.0,100.0,100.0,100.0
APA 2017 President.csv,0.3,5,100.0,100.0,100.0,100.0
APA 2017 President.csv,0.4,5,100.0,100.0,100.0,100.0
APA 2017 President.csv,0.5,4,100.0,100.0,100.0,100.0
APA 2018 BOD race1.csv,0.0,4,100.0,100.0,100.0,100.0
APA 2018 BOD race1.csv,0.1,3,100.0,100.0,100.0,100.0
APA 2018 BOD race1.csv,0.2,3,100.0,100.0,100.0,100.0
APA 2018 BOD race1.csv,0.3,3,100.0,100.0,100.0,100.0
APA 2018 BOD race1.csv,0.4,3,100.0,100.0,100.0,100.0
APA 2018 BOD race1.csv,0.5,2,100.0,100.0,100.0,100.0
APA 2018 BOD race2.csv,0.0,4,100.0,100.0,100.0,100.0
APA 2018 BOD race2.csv,0.1,3,100.0,100.0,100.0,100.0
APA 2018 BOD race2.csv,0.2,3,100.0,100.0,100.0,100.0
APA 2018 BOD race2.csv,0.3,3,100.0,100.0,100.0,100.0
APA 2018 BOD race2.csv,0.4,3,100.0,100.0,100.0,100.0
APA 2018 President.csv,0.0,6,100.0,100.0,100.0,100.0
APA 2018 President.csv,0.1,5,100.0,100.0,100.0,100.0
APA 2018 President.csv,0.2,5,100.0,100.0,100.0,100.0
APA 2018 President.csv,0.3,5,100.0,100.0,100.0,100.0
APA 2018 President.csv,0.4,5,100.0,100.0,100.0,100.0
APA 2018 President.csv,0.5,4,100.0,100.0,100.0,100.0
APA 2019 BOD race1.csv,0.0,4,100.0,100.0,100.0,100.0
APA 2019 BOD race1.csv,0.1,3,100.0,100.0,100.0,100.0
APA 2019 BOD race1.csv,0.2,3,100.0,100.0,100.0,100.0
APA 2019 BOD race1.csv,0.3,3,100.0,100.0,100.0,100.0
APA 2019 BOD race1.csv,0.4,3,100.0,100.0,100.0,100.0
APA 2019 BOD race1.csv,0.5,2,100.0,100.0,100.0,100.0
APA 2019 BOD race2.csv,0.0,4,100.0,100.0,100.0,100.0
APA 2019 BOD race2.csv,0.1,3,100.0,100.0,100.0,100.0
APA 2019 BOD race2.csv,0.2,3,100.0,100.0,100.0,100.0
APA 2019 BOD race2.csv,0.3,3,100.0,100.0,100.0,100.0
APA 2019 BOD race2.csv,0.4,3,100.0,100.0,100.0,100.0
APA 2019 BOD race2.csv,0.5,2,100.0,100.0,100.0,100.0
APA 2019 President.csv,0.0,6,100.0,100.0,100.0,100.0
APA 2019 President.csv,0.1,5,100.0,100.0,100.0,100.0
APA 2019 President.csv,0.2,5,100.0,100.0,100.0,100.0
APA 2019 President.csv,0.3,5,100.0,100.0,100.0,100.0
APA 2019 President.csv,0.4,5,100.0,100.0,100.0,100.0
APA 2019 President.csv,0.5,4,100.0,100.0,100.0,100.0
APA 2020 BOD race1.csv,0.0,4,100.0,100.0,100.0,100.0
APA 2020 BOD race1.csv,0.1,3,100.0,100.0,100.0,100.0
APA 2020 BOD race1.csv,0.2,3,100.0,100.0,100.0,100.0
APA 2020 BOD race1.csv,0.3,3,100.0,100.0,100.0,100.0
APA 2020 BOD race1.csv,0.4,3,100.0,100.0,100.0,100.0
APA 2020 BOD race1.csv,0.5,2,100.0,100.0,100.0,100.0
APA 2020 BOD race2.csv,0.0,4,100.0,100.0,100.0,100.0
APA 2020 BOD race2.csv,0.1,3,100.0,100.0,100.0,100.0
APA 2020 BOD race2.csv,0.2,3,100.0,100.0,100.0,100.0
APA 2020 BOD race2.csv,0.3,3,100.0,100.0,100.0,100.0
APA 2020 BOD race2.csv,0.4,3,100.0,100.0,100.0,100.0
APA 2020 President.csv,0.0,6,100.0,100.0,100.0,100.0
APA 2020 President.csv,0.1,5,100.0,100.0,100.0,100.0
APA 2020 President.csv,0.2,5,100.0,100.0,100.0,100.0
APA 2020 President.csv,0.3,5,100.0,100.0,100.0,100.0
APA 2020 President.csv,0.4,5,100.0,100.0,100.0,100.0
APA 2020 President.csv,0.5,4,100.0,100.0,100.0,100.0
APA 2021 BOD race1.csv,0.0,4,100.0,100.0,100.0,100.0
APA 2021 BOD race1.csv,0.1,3,100.0,100.0,100.0,100.0
APA 2021 BOD race1.csv,0.2,3,100.0,100.0,100.0,100.0
APA 2021 BOD race1.csv,0.3,3,100.0,100.0,100.0,100.0
APA 2021 BOD race1.csv,0.4,3,100.0,100.0,100.0,100.0
APA 2021 BOD race1.csv,0.5,2,100.0,100.0,100.0,100.0
APA 2021 BOD race2.csv,0.0,4,100.0,100.0,100.0,100.0
APA 2021 BOD race2.csv,0.1,3,100.0,100.0,100.0,100.0
APA 2021 BOD race2.csv,0.2,3,100.0,100.0,100.0,100.0
APA 2021 BOD race2.csv,0.3,3,100.0,100.0,100.0,100.0
APA 2021 BOD race2.csv,0.4,3,100.0,100.0,100.0,100.0
APA 2021 BOD race2.csv,0.5,2,100.0,100.0,100.0,100.0
APA 2021 President.csv,0.0,6,100.0,100.0,100.0,100.0
APA 2021 President.csv,0.1,5,100.0,100.0,100.0,100.0
APA 2021 President.csv,0.2,5,100.0,100.0,100.0,100.0
APA 2021 President.csv,0.3,5,100.0,100.0,100.0,100.0
APA 2021 President.csv,0.4,5,100.0,100.0,100.0,100.0
APA 2021 President.csv,0.5,4,100.0,100.0,100.0,100.0
Alaska_08162022_HouseofRepresentativesSpecial.csv,0.0,4,100.0,100.0,100.0,100.0
Alaska_08162022_HouseofRepresentativesSpecial.csv,0.1,3,100.0,100.0,100.0,100.0
Alaska_08162022_HouseofRepresentativesSpecial.csv,0.2,3,100.0,100.0,100.0,100.0
Alaska_08162022_HouseofRepresentativesSpecial.csv,0.3,3,100.0,100.0,100.0,100.0
Alaska_11052024_President.csv,0.0,9,100.0,100.0,100.0,100.0
Alaska_11052024_President.csv,0.1,5,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD1.csv,0.0,4,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD1.csv,0.1,3,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD1.csv,0.2,3,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD1.csv,0.3,3,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD1.csv,0.4,3,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD1.csv,0.5,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD10.csv,0.0,3,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD10.csv,0.1,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD10.csv,0.2,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD10.csv,0.3,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD10.csv,0.4,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD10.csv,0.5,1,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD11.csv,0.0,3,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD11.csv,0.1,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD11.csv,0.2,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD12.csv,0.0,3,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD12.csv,0.1,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD12.csv,0.2,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD12.csv,0.3,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD12.csv,0.4,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD12.csv,0.5,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD13.csv,0.0,3,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD13.csv,0.1,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD13.csv,0.2,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD13.csv,0.3,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD14.csv,0.0,3,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD14.csv,0.1,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD14.csv,0.2,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD14.csv,0.3,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD14.csv,0.4,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD14.csv,0.5,1,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD15.csv,0.0,4,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD15.csv,0.1,3,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD15.csv,0.2,3,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD16.csv,0.0,3,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD16.csv,0.1,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD16.csv,0.2,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD16.csv,0.3,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD16.csv,0.4,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD17.csv,0.0,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD17.csv,0.1,1,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD17.csv,0.2,1,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD17.csv,0.3,1,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD17.csv,0.4,1,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD18.csv,0.0,3,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD18.csv,0.1,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD19.csv,0.0,4,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD19.csv,0.1,3,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD19.csv,0.2,3,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD19.csv,0.3,3,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD19.csv,0.4,3,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD19.csv,0.5,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD2.csv,0.0,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD2.csv,0.1,1,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD2.csv,0.2,1,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD2.csv,0.3,1,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD2.csv,0.4,1,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD20.csv,0.0,3,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD20.csv,0.1,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD20.csv,0.2,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD20.csv,0.3,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD20.csv,0.4,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD20.csv,0.5,1,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD21.csv,0.0,3,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD21.csv,0.1,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD21.csv,0.2,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD21.csv,0.3,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD22.csv,0.0,3,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD22.csv,0.1,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD22.csv,0.2,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD22.csv,0.3,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD23.csv,0.0,3,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD23.csv,0.1,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD23.csv,0.2,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD23.csv,0.3,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD23.csv,0.4,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD23.csv,0.5,1,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD24.csv,0.0,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD24.csv,0.1,1,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD24.csv,0.2,1,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD24.csv,0.3,1,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD24.csv,0.4,1,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD25.csv,0.0,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD25.csv,0.1,1,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD25.csv,0.2,1,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD25.csv,0.3,1,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD25.csv,0.4,1,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD25.csv,0.5,1,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD26.csv,0.0,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD26.csv,0.1,1,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD26.csv,0.2,1,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD26.csv,0.3,1,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD26.csv,0.4,1,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD27.csv,0.0,3,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD27.csv,0.1,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD27.csv,0.2,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD28.csv,0.0,4,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD28.csv,0.1,3,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD28.csv,0.2,3,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD29.csv,0.0,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD29.csv,0.1,1,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD29.csv,0.2,1,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD29.csv,0.3,1,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD29.csv,0.4,1,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD3.csv,0.0,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD3.csv,0.1,1,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD3.csv,0.2,1,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD3.csv,0.3,1,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD3.csv,0.4,1,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD3.csv,0.5,1,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD30.csv,0.0,3,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD30.csv,0.1,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD30.csv,0.2,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD30.csv,0.3,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD30.csv,0.4,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD31.csv,0.0,3,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD31.csv,0.1,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD31.csv,0.2,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD31.csv,0.3,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD32.csv,0.0,3,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD32.csv,0.1,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD32.csv,0.2,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD32.csv,0.3,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD32.csv,0.4,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD32.csv,0.5,1,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD33.csv,0.0,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD33.csv,0.1,1,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD33.csv,0.2,1,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD33.csv,0.3,1,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD33.csv,0.4,1,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD34.csv,0.0,3,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD34.csv,0.1,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD34.csv,0.2,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD34.csv,0.3,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD34.csv,0.4,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD35.csv,0.0,3,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD35.csv,0.1,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD35.csv,0.2,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD35.csv,0.3,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD36.csv,0.0,5,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD36.csv,0.1,4,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD36.csv,0.2,4,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD36.csv,0.3,4,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD37.csv,0.0,3,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD37.csv,0.1,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD37.csv,0.2,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD37.csv,0.3,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD37.csv,0.4,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD37.csv,0.5,1,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD38.csv,0.0,5,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD38.csv,0.1,4,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD38.csv,0.2,4,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD38.csv,0.3,4,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD38.csv,0.4,4,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD39.csv,0.0,3,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD39.csv,0.1,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD39.csv,0.2,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD39.csv,0.3,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD39.csv,0.4,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD39.csv,0.5,1,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD4.csv,0.0,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD4.csv,0.1,1,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD4.csv,0.2,1,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD4.csv,0.3,1,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD4.csv,0.4,1,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD40.csv,0.0,4,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD40.csv,0.1,3,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD40.csv,0.2,3,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD40.csv,0.3,3,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD40.csv,0.4,3,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD40.csv,0.5,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD5.csv,0.0,3,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD5.csv,0.1,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD5.csv,0.2,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD5.csv,0.3,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD5.csv,0.4,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD5.csv,0.5,1,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD6.csv,0.0,4,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD6.csv,0.1,3,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD7.csv,0.0,3,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD7.csv,0.1,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD7.csv,0.2,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD7.csv,0.3,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD7.csv,0.4,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD7.csv,0.5,1,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD8.csv,0.0,3,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD8.csv,0.1,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD8.csv,0.2,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD8.csv,0.3,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD9.csv,0.0,3,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD9.csv,0.1,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD9.csv,0.2,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateHouseD9.csv,0.3,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateSenateB.csv,0.0,2,100.0,100.0,100.0,100.0
Alaska_11052024_StateSenateB.csv,0.1,1,100.0,100.0,100.0,100.0
Alaska_11052024_StateSenateB.csv,0.2,1,100.0,100.0,100.0,100.0
Alaska_11052024_StateSenateB.csv,0.3,1,100.0,100.0,100.0,100.0
Alaska_11052024_StateSenateB.csv,0.4,1,100.0,100.0,100.0,100.0
Alaska_11052024_StateSenateB.csv,0.5,1,100.0,100.0,100.0,100.0
